Sat Nov 04 19:07:26 +0000 2017,"RT @tijolaco: Escreva que quer torturar, assassinar, solte os monstros. STF liberou geral o ENEM - https://t.co/n5feWRao6J https://t.co/BsG…"
Sat Nov 04 19:07:26 +0000 2017,"RT @smgdobrexv: pra nao errar no enem:
mas = porém
mais = soma
a ver = comparação
haver = ter
por que = pergunta
porque = resposta… "
Sat Nov 04 19:07:26 +0000 2017,"RT @_ENEM2017: 800 NA MEDIA DO ENEM
800 NA MEDIA DO ENEM
800 NA MEDIA DO ENEM https://t.co/RCdnn7pWdF"
Sat Nov 04 19:07:26 +0000 2017,Tamanha estupidez. https://t.co/WDVCB7MhwD
Sat Nov 04 19:07:26 +0000 2017,"RT @greyysdream: Pra quem vai fazer enem amanhã: não esqueçam a caneta preta, documento com foto e que nada é mais difícil que a vida de Me…"
Sat Nov 04 19:07:26 +0000 2017,"po com esse calor o Enem tinha que ser feito na praia, com pausa p mergulho"
Sat Nov 04 19:07:26 +0000 2017,RT @_ENEM2017: ansioso pros memes dos atrasados enem 2017
Sat Nov 04 19:07:27 +0000 2017,RT @_bbdias: Aquela ansiedade pelo ENEM está chegando e minha irmã me tranquiliza mandando essa foto https://t.co/evJpkESYkK
Sat Nov 04 19:07:27 +0000 2017,"RT @MemeeVida: #tamojuntoenem 

Eu indo para o Enem // Eu conferindo o gabarito

(Rindo mas de nervoso) https://t.co/cLEEM5Oiix"
Sat Nov 04 19:07:27 +0000 2017,RT @marieba_s: eu espero q esse enem me recompense mto pq n aguento mais perder role por causa dessa merda
Sat Nov 04 19:07:27 +0000 2017,RT @jenlxaw: dicas complementares para ir bem na redação do enem #tamojuntoenem https://t.co/ugSxtttQX9
Sat Nov 04 19:07:27 +0000 2017,"RT @descomplica: Não existe inimiga quando bate o desespero com o ENEM.
Rainha Má? Nunca critiquei... #TamoJuntoEnem ao vivo… "
Sat Nov 04 19:07:27 +0000 2017,não vai ter eu tirando média acima de 750 nesse Enem https://t.co/HXglKGWL5q
Sat Nov 04 19:07:27 +0000 2017,"RT @gameaholicclub: Desejamos uma boa prova.
#tamojuntoenem #euvoudeproenem #enem https://t.co/7s8tafJKMe"
Sat Nov 04 19:07:27 +0000 2017,RT @OChaodoHansen: Quando a pessoa acha que vai passar no ENEM sem ter assistido o #tamojuntoenem https://t.co/ERhizHJe4O
Sat Nov 04 19:07:27 +0000 2017,RT @LucasRanngel: Já tô ansioso pros memes do ENEM amanhã!
Sat Nov 04 19:07:28 +0000 2017,"RT @_ENEM2017: 800 NA MEDIA DO ENEM
800 NA MEDIA DO ENEM
800 NA MEDIA DO ENEM https://t.co/RCdnn7pWdF"
Sat Nov 04 19:07:28 +0000 2017,RT @Dah_estevam: Enem é mais pressão psicológica por isso tô suave
Sat Nov 04 19:07:28 +0000 2017,Vontade de ir pro Enem amanhã é 0
Sat Nov 04 19:07:28 +0000 2017,"puta merda, amanha tem enem né"
Sat Nov 04 19:07:28 +0000 2017,Comprei mttttttt comida pra levar pro Enem amanhã
Sat Nov 04 19:07:28 +0000 2017,"RT @greyysdream: Pra quem vai fazer enem amanhã: não esqueçam a caneta preta, documento com foto e que nada é mais difícil que a vida de Me…"
Sat Nov 04 19:07:28 +0000 2017,RT @cleytu: DICAS ENEM - não esqueça de levar caneta preta de material transparente https://t.co/JtjkhMaLKE
Sat Nov 04 19:07:28 +0000 2017,"RT @smgdobrexv: pra nao errar no enem:
mas = porém
mais = soma
a ver = comparação
haver = ter
por que = pergunta
porque = resposta… "
Sat Nov 04 19:07:28 +0000 2017,"@humotari Desrespeitar os Direitos Humanos na redação do Enem ainda faz perder até 200 pontos, viu? Não zera, mas perde ponto."
